,carat,cut,color,clarity,depth,table,x,y,z,color_n,price_predicted,cut_n,clarity_n
1017,0.41,5-Ideal,6-E,5-VS1,62.1,56.0,4.78,4.75,2.96,5,1533.5478990504166,4,4
1018,0.5,2-Good,6-E,6-VVS2,61.6,62.0,5.04,5.09,3.12,5,2885.255659656313,1,5
1019,1.06,5-Ideal,2-I,2-SI2,62.7,58.0,6.48,6.5,4.07,1,4311.149542148129,4,1
1020,0.44,5-Ideal,6-E,3-SI1,61.1,56.0,4.92,4.9,3.0,5,774.7608573415828,4,2
1021,0.73,5-Ideal,5-F,5-VS1,62.6,56.0,5.73,5.71,3.58,4,3991.3750144664878,4,4
1022,0.56,5-Ideal,7-D,4-VS2,61.9,57.0,5.26,5.3,3.27,6,2637.905388605814,4,3
1023,0.42,3-Very Good,7-D,2-SI2,63.1,56.0,4.8,4.74,3.01,6,274.1368535350998,2,1
1024,0.81,3-Very Good,5-F,6-VVS2,63.1,56.0,5.99,5.9,3.75,4,5202.578932676326,2,5
1025,0.72,5-Ideal,2-I,4-VS2,61.8,56.0,5.72,5.77,3.56,1,2456.2031398838603,4,3
1026,0.41,5-Ideal,7-D,4-VS2,62.4,55.0,4.76,4.79,2.98,6,1298.0481240758268,4,3
1027,1.01,3-Very Good,2-I,3-SI1,63.3,59.0,6.26,6.22,3.95,1,4378.792115498893,2,2
1028,1.13,5-Ideal,6-E,1-I1,62.0,55.0,6.66,6.7,4.14,5,5694.271881441609,4,0
1029,1.53,4-Premium,5-F,4-VS2,58.5,60.0,7.62,7.56,4.44,4,10675.963616966408,3,3
1030,0.72,5-Ideal,3-H,7-VVS1,62.5,57.0,5.7,5.73,3.57,2,4348.343148619986,4,6
1031,0.7,3-Very Good,6-E,2-SI2,59.5,56.0,5.79,5.81,3.45,5,2598.8019102930234,2,1
1032,1.09,3-Very Good,4-G,4-VS2,60.9,56.0,6.67,6.7,4.07,3,6378.71233245769,2,3
1033,1.22,3-Very Good,2-I,5-VS1,61.6,60.0,6.86,6.8,4.21,1,7381.946001537133,2,4
1034,0.31,5-Ideal,7-D,5-VS1,60.5,55.0,4.43,4.39,2.67,6,1060.2578844519344,4,4
1035,0.42,5-Ideal,4-G,8-IF,62.7,56.0,4.76,4.77,2.99,3,2565.7770456017556,4,7
1036,0.3,4-Premium,5-F,4-VS2,60.7,58.0,4.35,4.32,2.63,4,-210.27073109805588,3,3
1037,1.31,4-Premium,1-J,3-SI1,60.7,58.0,7.11,7.06,4.3,0,6825.630297446682,3,2
1038,1.01,2-Good,5-F,2-SI2,64.3,59.0,6.33,6.26,4.05,4,4741.407167750556,1,1
1039,1.26,4-Premium,3-H,2-SI2,61.3,57.0,6.96,6.87,4.24,2,6454.040232768717,3,1
1040,2.23,4-Premium,1-J,2-SI2,60.5,61.0,8.47,8.4,5.1,0,14354.441842807357,3,1
1041,0.72,2-Good,5-F,3-SI1,60.4,61.0,5.75,5.8,3.49,4,2945.8858398173275,1,2
1042,1.0,1-Fair,5-F,4-VS2,64.7,59.0,6.22,6.15,4.0,4,5707.079099770455,0,3
1043,0.53,2-Good,2-I,5-VS1,64.3,55.0,5.17,5.13,3.31,1,1197.424643418895,1,4
1044,2.01,3-Very Good,4-G,3-SI1,63.1,59.0,8.03,7.98,5.05,3,13780.456230136562,2,2
1045,0.32,5-Ideal,7-D,6-VVS2,61.3,55.8,4.43,4.44,2.71,6,1642.6654223343944,4,5
1046,1.04,5-Ideal,3-H,3-SI1,62.7,54.0,6.51,6.47,4.07,2,4990.824107238655,4,2
1047,1.22,5-Ideal,4-G,8-IF,61.7,56.0,6.87,6.91,4.25,3,9623.441034427098,4,7
1048,1.0,2-Good,3-H,3-SI1,63.7,60.0,6.33,6.3,4.02,2,4587.6432972566745,1,2
1049,0.31,5-Ideal,7-D,8-IF,61.1,56.0,4.39,4.42,2.69,6,2640.1042662747445,4,7
1050,2.01,4-Premium,3-H,4-VS2,62.8,58.0,7.99,7.9,4.99,2,14015.95600511115,3,3
1051,0.36,5-Ideal,5-F,5-VS1,61.3,54.0,4.63,4.65,2.84,4,820.5207234010918,4,4
1052,0.39,3-Very Good,2-I,6-VVS2,62.7,58.0,4.65,4.67,2.92,1,593.514991053547,2,5
1053,0.33,4-Premium,4-G,5-VS1,61.6,58.0,4.44,4.39,2.72,3,224.37218762155453,3,4
1054,0.32,4-Premium,2-I,8-IF,60.3,58.0,4.45,4.41,2.67,1,1182.0785768637074,3,7
1055,0.4,5-Ideal,5-F,2-SI2,62.1,54.0,4.75,4.78,2.96,4,-483.21249612154134,4,1
1056,1.0,3-Very Good,7-D,3-SI1,62.1,61.0,6.3,6.32,3.92,6,5942.707511311435,2,2
1057,0.33,1-Fair,3-H,6-VVS2,65.1,59.0,4.4,4.32,2.84,2,258.68152043328837,0,5
1058,1.5,5-Ideal,4-G,5-VS1,61.3,56.0,7.41,7.37,4.53,3,10484.657379432745,4,4
1059,0.81,3-Very Good,2-I,5-VS1,63.2,59.0,5.9,5.84,3.71,1,3707.3156794083284,2,4
1060,0.32,3-Very Good,4-G,7-VVS1,60.9,57.0,4.41,4.44,2.69,3,1248.2834581622815,2,6
1061,1.11,3-Very Good,3-H,5-VS1,63.2,57.0,6.61,6.53,4.15,2,6651.673467500939,2,4
1062,0.5,5-Ideal,3-H,4-VS2,60.8,56.0,5.17,5.19,3.14,2,900.4383430212388,4,3
1063,0.33,2-Good,2-I,5-VS1,63.1,56.0,4.38,4.4,2.77,1,-490.22131664635185,1,4
1064,0.27,1-Fair,6-E,5-VS1,66.4,58.0,3.99,4.02,2.66,5,80.059181552881,0,4
1065,1.7,5-Ideal,3-H,1-I1,61.3,55.0,7.7,7.63,4.7,2,9769.431326114489,4,0
1066,0.4,3-Very Good,6-E,3-SI1,60.8,62.0,4.72,4.76,2.88,5,440.4083565205792,2,2
1067,1.51,2-Good,6-E,2-SI2,63.1,58.0,7.28,7.31,4.6,5,9500.478563590217,1,1
1068,0.3,3-Very Good,6-E,4-VS2,61.9,61.0,4.28,4.32,2.66,5,43.78355729443183,2,3
1069,0.64,3-Very Good,7-D,3-SI1,63.7,54.0,5.47,5.52,3.5,6,2705.872135159166,2,2
1070,0.9,2-Good,5-F,3-SI1,62.8,64.0,6.18,5.99,3.82,4,4394.879997651056,1,2
1071,1.0,3-Very Good,3-H,2-SI2,60.2,61.0,6.44,6.48,3.89,2,4235.745852211552,2,1
1072,1.01,5-Ideal,7-D,4-VS2,59.8,56.0,6.49,6.52,3.89,6,6689.244094116226,4,3
1073,0.41,3-Very Good,6-E,3-SI1,62.9,57.0,4.72,4.76,2.98,5,416.78315399430767,2,2
1074,1.0,1-Fair,5-F,4-VS2,68.4,58.0,5.97,6.1,4.13,4,5511.183142927675,0,3
1075,0.31,3-Very Good,4-G,3-SI1,61.5,59.0,4.34,4.38,2.68,3,-1019.8601679444932,2,2
1076,1.03,3-Very Good,7-D,2-SI2,61.8,60.0,6.42,6.45,3.98,6,5684.063503609828,2,1
1077,1.03,4-Premium,3-H,3-SI1,61.9,58.0,6.49,6.43,4.0,2,4945.621000603951,3,2
1078,0.91,4-Premium,4-G,6-VVS2,61.8,58.0,6.24,6.16,3.83,3,5829.409021556987,3,5
1079,0.31,3-Very Good,6-E,7-VVS1,60.0,56.0,4.45,4.49,2.68,5,1843.5510613144293,2,6
1080,0.8,3-Very Good,6-E,3-SI1,62.9,60.0,5.87,5.89,3.7,5,3831.5837326112965,2,2
1081,1.02,3-Very Good,7-D,3-SI1,62.7,60.0,6.34,6.39,3.99,6,6086.058577781598,2,2
1082,1.0,5-Ideal,4-G,5-VS1,62.5,54.0,6.41,6.45,4.02,3,6043.174095826473,4,4
1083,0.34,4-Premium,7-D,3-SI1,62.8,58.0,4.48,4.44,2.8,6,126.75282718061999,3,2
1084,1.0,5-Ideal,4-G,4-VS2,62.3,54.0,6.42,6.38,3.99,3,5516.558635218869,4,3
1085,0.73,5-Ideal,4-G,4-VS2,61.7,56.0,5.79,5.81,3.58,3,3184.232838866021,4,3
1086,0.34,2-Good,6-E,3-SI1,63.3,57.0,4.44,4.47,2.82,5,-217.307711653144,1,2
1087,1.0,4-Premium,1-J,3-SI1,62.8,59.0,6.37,6.27,3.97,0,4000.1174406705727,3,2
1088,0.54,5-Ideal,4-G,5-VS1,61.8,55.3,5.22,5.24,3.23,3,2052.52199008286,4,4
1089,1.02,3-Very Good,5-F,2-SI2,60.9,58.0,6.43,6.55,3.95,4,5008.97865782842,2,1
1090,0.8,3-Very Good,4-G,6-VVS2,62.5,56.0,5.95,5.98,3.73,3,4829.198743168079,2,5
1091,0.31,3-Very Good,3-H,3-SI1,61.0,61.0,4.33,4.39,2.66,2,-1310.9758535775068,2,2
1092,2.0,4-Premium,7-D,2-SI2,61.6,59.0,8.2,8.09,5.02,6,14187.874426194796,3,1
1093,1.5,4-Premium,1-J,6-VVS2,61.5,60.0,7.31,7.27,4.48,0,10058.508503340181,3,5
1094,1.22,4-Premium,2-I,2-SI2,62.5,58.0,6.8,6.76,4.24,1,5722.682339913195,3,1
1095,0.72,3-Very Good,2-I,4-VS2,61.8,60.0,5.72,5.76,3.55,1,2456.2031398838603,2,3
1096,0.3,2-Good,4-G,2-SI2,63.3,57.0,4.25,4.28,2.7,3,-1739.924324148907,1,1
1097,0.54,2-Good,6-E,4-VS2,60.2,61.0,5.27,5.32,3.19,5,2235.205548423088,1,3
1098,1.02,4-Premium,5-F,3-SI1,62.3,58.0,6.38,6.46,4.0,4,5472.060294595121,3,2
1099,1.01,3-Very Good,5-F,4-VS2,63.1,60.0,6.39,6.29,4.0,4,5879.349854086966,2,3
1100,0.3,5-Ideal,4-G,8-IF,60.9,56.0,4.34,4.36,2.65,3,1610.3699110194198,4,7
1101,1.19,4-Premium,2-I,2-SI2,61.6,56.0,6.87,6.83,4.22,1,5507.655740207951,3,1
1102,1.51,2-Good,2-I,2-SI2,63.6,60.0,7.23,7.27,4.61,1,8203.653688056283,1,1
1103,1.02,2-Good,4-G,1-I1,57.4,59.0,6.64,6.6,3.8,3,4339.493100549906,1,0
1104,3.22,5-Ideal,2-I,1-I1,62.6,55.0,9.49,9.42,5.92,1,22691.98126240685,4,0
1105,0.41,5-Ideal,6-E,3-SI1,62.9,57.0,4.76,4.72,2.98,5,416.78315399430767,4,2
1106,0.52,3-Very Good,7-D,2-SI2,62.4,59.0,5.05,5.15,3.18,6,1186.7881427287007,2,1
1107,1.52,4-Premium,7-D,3-SI1,60.8,61.0,7.39,7.26,4.45,6,10564.603258628396,3,2
1108,0.36,5-Ideal,3-H,7-VVS1,62.0,54.0,4.59,4.61,2.85,2,1222.6919641892946,4,6
1109,0.51,4-Premium,7-D,3-SI1,62.7,59.0,5.08,5.06,3.18,6,1620.5501288209211,3,2
1110,0.53,4-Premium,1-J,4-VS2,62.7,56.0,5.18,5.15,3.24,0,427.3438650589537,3,3
1111,1.01,2-Good,5-F,2-SI2,61.3,62.0,6.44,6.48,3.96,4,4900.241727352812,1,1
1112,0.7,2-Good,5-F,1-I1,63.9,60.0,5.65,5.52,3.58,4,1511.0520127285731,1,0
1113,0.34,5-Ideal,3-H,4-VS2,61.2,55.0,4.49,4.53,2.76,2,-521.6834253839804,4,3
1114,1.04,4-Premium,4-G,4-VS2,62.2,58.0,6.49,6.4,4.01,3,5872.089077320175,3,3
1115,0.39,4-Premium,6-E,4-VS2,60.1,61.0,4.76,4.72,2.85,5,927.1151958135515,3,3
1116,1.01,4-Premium,5-F,5-VS1,61.7,58.0,6.4,6.43,3.96,4,6490.677079815772,3,4
1117,0.3,3-Very Good,5-F,7-VVS1,62.6,56.0,4.27,4.29,2.68,4,1300.7473415637778,2,6
1118,1.71,5-Ideal,4-G,5-VS1,63.0,56.0,7.65,7.58,4.8,3,12233.389902092922,4,4
1119,1.1,4-Premium,3-H,4-VS2,61.4,58.0,6.68,6.62,4.08,2,6122.210782819233,3,3
1120,1.15,5-Ideal,3-H,2-SI2,62.6,55.0,6.74,6.65,4.19,2,5422.063042459358,4,1
1121,0.32,5-Ideal,3-H,5-VS1,61.8,55.0,4.41,4.42,2.73,2,-191.3638844472921,4,4
1122,2.01,4-Premium,4-G,2-SI2,59.9,62.0,8.15,8.04,4.85,3,13412.675329131214,3,1
1123,0.24,3-Very Good,4-G,7-VVS1,61.7,56.0,3.98,4.02,2.46,3,505.45566203922044,2,6
1124,0.41,3-Very Good,6-E,2-SI2,62.9,58.0,4.74,4.77,2.99,5,-120.42127725344608,2,1
1125,0.28,3-Very Good,7-D,7-VVS1,60.6,58.0,4.23,4.25,2.57,6,1866.6952940414453,2,6
1126,0.31,4-Premium,7-D,3-SI1,60.9,60.0,4.38,4.39,2.67,6,-35.32891932387429,3,2
1127,0.45,2-Good,5-F,4-VS2,56.8,62.0,5.1,5.14,2.91,4,1309.5990343144872,1,3
1128,0.44,3-Very Good,6-E,5-VS1,60.7,58.0,4.88,4.91,2.97,5,1870.3476611173905,2,4
1129,0.37,5-Ideal,5-F,7-VVS1,61.3,56.0,4.65,4.68,2.86,4,1982.488575091907,4,6
1130,0.9,4-Premium,4-G,4-VS2,62.4,61.0,6.17,6.13,3.84,3,4635.6742579457205,3,3
1131,0.53,5-Ideal,5-F,2-SI2,62.2,53.0,5.19,5.22,3.24,4,649.7598780973794,4,1
1132,0.54,4-Premium,2-I,8-IF,58.8,61.0,5.35,5.29,3.13,1,3187.793618961598,3,7
1133,1.0,3-Very Good,6-E,4-VS2,59.0,58.0,6.49,6.53,3.84,5,6326.452875248129,2,3
1134,0.32,5-Ideal,5-F,8-IF,61.3,57.0,4.42,4.46,2.72,4,2081.898060363124,4,7
1135,1.23,4-Premium,3-H,2-SI2,61.2,57.0,6.89,6.86,4.21,2,6196.657750502871,3,1
1136,1.02,3-Very Good,6-E,2-SI2,62.8,55.0,6.4,6.43,4.03,5,5225.97154898038,2,1
1137,0.56,4-Premium,6-E,6-VVS2,59.2,56.0,5.49,5.39,3.22,5,3537.677242509961,3,5
1138,0.43,5-Ideal,3-H,8-IF,62.2,55.0,4.87,4.84,3.02,2,2362.220349164049,4,7
1139,0.52,5-Ideal,4-G,5-VS1,62.1,54.0,5.14,5.17,3.2,3,1861.5205557320191,4,4
1140,0.38,3-Very Good,4-G,3-SI1,61.8,53.7,4.67,4.69,2.9,3,-422.8306995375665,2,2
1141,0.9,3-Very Good,2-I,7-VVS1,63.4,57.0,6.09,6.12,3.87,1,5559.166474021453,2,6
1142,1.72,4-Premium,3-H,3-SI1,62.0,57.0,7.67,7.63,4.74,2,10981.896769760086,3,2
1143,0.31,3-Very Good,3-H,3-SI1,61.7,59.0,4.36,4.39,2.7,2,-1348.037250818033,2,2
1144,2.02,4-Premium,5-F,2-SI2,61.0,59.0,8.2,8.13,4.98,4,13759.583092039085,3,1
1145,0.56,5-Ideal,6-E,6-VVS2,61.0,56.0,5.32,5.36,3.26,5,3442.376506748609,4,5
1146,0.42,5-Ideal,4-G,8-IF,62.0,57.0,4.82,4.8,2.98,3,2602.838442842282,4,7
1147,0.34,3-Very Good,2-I,3-SI1,61.3,61.0,4.45,4.49,2.74,1,-1381.7704541851986,2,2
1148,0.43,5-Ideal,4-G,5-VS1,62.3,56.0,4.82,4.85,3.01,3,1062.900682334102,4,4
1149,1.51,1-Fair,1-J,3-SI1,63.4,60.0,7.31,7.18,4.59,0,8433.858977710799,0,2
1150,0.32,3-Very Good,4-G,4-VS2,60.2,57.0,4.42,4.45,2.67,3,-326.2684383404544,2,3
1151,1.24,4-Premium,4-G,5-VS1,62.0,55.0,6.95,6.89,4.29,3,8171.062263114227,3,4
1152,0.31,5-Ideal,6-E,5-VS1,61.4,56.0,4.38,4.35,2.68,5,695.0194043378692,4,4
1153,1.32,5-Ideal,4-G,6-VVS2,62.3,57.0,6.96,7.04,4.36,3,9392.855151964215,4,5
1154,1.02,5-Ideal,3-H,2-SI2,61.6,55.0,6.49,6.43,3.98,2,4336.741036121115,4,1
1155,0.7,3-Very Good,1-J,4-VS2,61.1,61.0,5.64,5.69,3.46,0,2000.5584465003817,2,3
1156,1.0,4-Premium,5-F,5-VS1,62.7,55.0,6.39,6.34,3.99,4,6350.173237419713,3,4
1157,0.41,5-Ideal,4-G,4-VS2,61.4,59.0,4.78,4.76,2.93,3,398.22864057641027,4,3
1158,0.52,4-Premium,4-G,3-SI1,59.7,60.0,5.22,5.2,3.11,3,914.1793409183151,3,2
1159,0.51,3-Very Good,7-D,4-VS2,60.5,60.0,5.16,5.19,3.13,6,2274.233237110329,2,3
1160,0.3,4-Premium,7-D,3-SI1,61.7,59.0,4.28,4.31,2.65,6,-165.24379107978257,3,2
1161,0.39,2-Good,7-D,6-VVS2,58.1,60.0,4.82,4.85,2.81,6,2425.0018769439516,1,5
1162,0.38,4-Premium,4-G,8-IF,62.5,60.0,4.64,4.61,2.89,3,2226.130059460677,3,7
1163,1.01,4-Premium,5-F,2-SI2,58.3,58.0,6.56,6.55,3.82,4,5059.076286955067,3,1
1164,1.36,5-Ideal,4-G,3-SI1,60.9,56.0,7.15,7.16,4.36,3,8205.600609483236,4,2
1165,1.21,5-Ideal,2-I,3-SI1,60.6,55.0,6.92,6.87,4.18,1,6272.923003047072,4,2
1166,0.3,3-Very Good,5-F,8-IF,62.1,57.0,4.26,4.3,2.66,4,1864.424199411908,2,7
1167,0.41,4-Premium,7-D,7-VVS1,62.2,58.0,4.77,4.71,2.95,6,2920.2503884592384,3,6
1168,2.03,4-Premium,1-J,5-VS1,59.3,60.0,8.36,8.28,4.93,0,14278.409176485371,3,4
1169,0.36,5-Ideal,7-D,3-SI1,62.5,56.0,4.55,4.57,2.85,6,317.7542615314601,4,2
1170,0.4,4-Premium,7-D,3-SI1,61.4,56.0,4.83,4.72,2.93,6,726.2295568335171,3,2
1171,2.11,4-Premium,7-D,2-SI2,60.9,60.0,8.28,8.21,5.02,6,15188.084704583705,3,1
1172,1.06,5-Ideal,3-H,3-SI1,63.0,55.0,6.49,6.44,4.08,2,5150.058629669045,4,2
1173,0.33,2-Good,2-I,5-VS1,63.2,57.0,4.37,4.4,2.77,1,-495.51580196642703,1,4
1174,0.72,4-Premium,6-E,8-IF,61.3,60.0,5.74,5.71,3.51,5,5901.845740408809,3,7
1175,1.51,2-Good,1-J,3-SI1,62.4,64.0,7.31,7.23,4.54,0,8486.80383091155,1,2
1176,1.0,4-Premium,4-G,4-VS2,62.9,56.0,6.42,6.27,3.99,3,5484.791723298418,3,3
1177,1.02,5-Ideal,5-F,3-SI1,62.8,55.0,6.43,6.4,4.03,4,5445.5878679947455,4,2
1178,0.43,5-Ideal,6-E,2-SI2,62.1,56.0,4.85,4.84,3.01,5,97.05258369776948,4,1
1179,1.0,1-Fair,4-G,1-I1,66.4,59.0,6.16,6.09,4.07,3,3687.871443352526,0,0
1180,1.7,4-Premium,2-I,3-SI1,58.6,59.0,7.79,7.75,4.55,1,10669.203180018636,3,2
1181,0.72,5-Ideal,7-D,2-SI2,61.1,58.0,5.76,5.79,3.53,6,3006.7962357958263,4,1
1182,1.22,4-Premium,4-G,3-SI1,63.0,57.0,6.84,6.74,4.28,3,6868.590569027352,3,2
1183,1.06,2-Good,5-F,5-VS1,58.5,57.0,6.68,6.73,3.92,4,7097.895556034715,1,4
1184,1.11,5-Ideal,3-H,3-SI1,60.2,54.0,6.82,6.7,4.07,2,5736.099164607687,4,2
1185,1.01,4-Premium,3-H,2-SI2,61.9,59.0,6.42,6.37,3.96,2,4233.298590965582,3,1
1186,1.06,4-Premium,4-G,7-VVS1,61.1,58.0,6.53,6.57,4.0,3,7717.059687974879,3,6
1187,1.54,4-Premium,6-E,2-SI2,59.0,62.0,7.59,7.56,4.47,5,9980.229429299221,3,1
1188,0.56,3-Very Good,6-E,3-SI1,58.5,59.0,5.42,5.45,3.18,5,1963.1253460072262,2,2
1189,0.25,2-Good,5-F,5-VS1,63.6,57.0,4.01,4.04,2.56,4,-264.4013201090188,1,4
1190,0.9,5-Ideal,7-D,3-SI1,61.6,56.0,6.19,6.21,3.82,6,5093.590045958737,4,2
1191,0.56,1-Fair,6-E,2-SI2,64.5,61.0,5.18,5.14,3.33,5,1108.2517955549624,0,1
1192,0.31,5-Ideal,5-F,8-IF,60.8,56.0,4.43,4.45,2.7,4,2020.811497768192,4,7
1193,0.39,3-Very Good,7-D,4-VS2,60.2,59.0,4.74,4.76,2.86,6,1239.4088227268658,2,3
1194,1.01,4-Premium,5-F,5-VS1,59.4,60.0,6.5,6.46,3.85,4,6612.450242177501,3,4
1195,2.02,5-Ideal,2-I,3-SI1,62.4,56.0,8.07,8.11,5.05,1,13269.900392105617,4,2
1196,1.03,5-Ideal,7-D,2-SI2,61.2,57.0,6.51,6.59,4.01,6,5715.830415530279,4,1
1197,1.57,4-Premium,3-H,5-VS1,61.7,58.0,7.47,7.56,4.64,2,10758.804250286208,3,4
1198,0.31,3-Very Good,7-D,8-IF,62.0,56.0,4.33,4.35,2.69,6,2592.453898394069,2,7
1199,0.5,4-Premium,7-D,3-SI1,61.1,59.0,5.08,5.04,3.09,6,1617.7029047468172,3,2
1200,0.3,5-Ideal,6-E,4-VS2,62.4,57.0,4.29,4.24,2.66,5,17.31113069405592,4,3
1201,1.22,3-Very Good,7-D,2-SI2,62.2,58.0,6.85,6.91,4.28,6,7326.506357040369,2,1
1202,0.27,3-Very Good,5-F,6-VVS2,61.9,58.0,4.17,4.2,2.59,4,537.9273399706276,2,5
1203,0.41,5-Ideal,6-E,7-VVS1,61.9,55.0,4.79,4.78,2.96,5,2618.5457321860754,4,6
1204,1.24,4-Premium,5-F,3-SI1,61.6,59.0,6.9,6.86,4.24,4,7435.4194541324105,3,2
1205,0.41,3-Very Good,2-I,7-VVS1,62.0,56.0,4.75,4.77,2.95,1,1342.898797932442,2,6
1206,0.4,5-Ideal,4-G,2-SI2,62.5,53.0,4.75,4.79,2.98,3,-821.978549635231,4,1
1207,1.01,5-Ideal,5-F,3-SI1,62.0,57.0,6.38,6.42,3.97,4,5400.384761360039,4,2
1208,1.5,4-Premium,2-I,5-VS1,62.7,59.0,7.25,7.3,4.56,1,9775.358360484914,3,4
1209,0.56,5-Ideal,7-D,2-SI2,61.3,56.0,5.3,5.33,3.26,6,1595.2634380307577,4,1
1210,0.36,5-Ideal,2-I,5-VS1,62.1,57.0,4.54,4.58,2.83,1,-174.59949585967797,4,4
1211,1.51,4-Premium,2-I,4-VS2,59.9,60.0,7.42,7.36,4.43,1,9473.958507394573,3,3
1212,1.3,3-Very Good,2-I,5-VS1,62.1,59.0,6.97,7.01,4.34,1,8055.945488499217,2,4
1213,0.32,5-Ideal,4-G,7-VVS1,61.7,56.0,4.41,4.37,2.71,3,1205.92757560168,4,6
1214,0.26,3-Very Good,6-E,3-SI1,62.0,54.0,4.08,4.11,2.54,5,-848.9513160546267,2,2
1215,1.51,3-Very Good,6-E,2-SI2,61.8,57.0,7.34,7.32,4.53,5,9569.306872751195,2,1
1216,0.33,4-Premium,6-E,7-VVS1,60.1,58.0,4.51,4.47,2.7,5,2013.3745543849686,3,6
1217,1.34,5-Ideal,4-G,5-VS1,62.7,57.0,7.04,7.1,4.43,3,9009.590757826776,4,4
1218,1.01,2-Good,6-E,3-SI1,63.2,59.0,6.25,6.28,3.96,5,5654.4390497525255,1,2
1219,1.0,4-Premium,4-G,4-VS2,60.0,59.0,6.54,6.46,3.9,3,5638.3317975805985,3,3
1220,1.42,5-Ideal,5-F,7-VVS1,60.8,56.0,7.25,7.32,4.43,4,11202.654867199559,4,6
1221,0.9,4-Premium,3-H,4-VS2,61.2,61.0,6.18,6.08,3.75,2,4381.619969553234,3,3
1222,1.01,3-Very Good,6-E,4-VS2,63.4,60.0,6.37,6.31,4.02,5,6181.054510360129,2,3
1223,0.36,4-Premium,7-D,4-VS2,60.5,58.0,4.63,4.6,2.79,6,960.8483991807175,3,3
1224,0.7,4-Premium,6-E,3-SI1,59.1,62.0,5.8,5.74,3.41,5,3157.184282821078,3,2
1225,0.37,2-Good,4-G,2-SI2,63.3,55.0,4.58,4.61,2.91,3,-1127.0113997817557,1,1
1226,0.91,3-Very Good,6-E,3-SI1,63.3,56.0,6.12,6.17,3.89,5,4773.554672479377,2,2
1227,0.8,5-Ideal,3-H,4-VS2,62.8,57.0,5.91,5.87,3.7,2,3421.318312478958,4,3
1228,0.9,2-Good,6-E,2-SI2,63.4,60.0,6.02,6.07,3.83,5,4143.49676671624,1,1
1229,0.31,5-Ideal,4-G,8-IF,61.7,56.0,4.38,4.34,2.69,3,1655.573017654126,4,7
1230,1.51,2-Good,4-G,5-VS1,62.4,59.0,7.25,7.28,4.53,3,10513.977030107226,1,4
1231,1.11,4-Premium,2-I,2-SI2,61.5,58.0,6.65,6.61,4.08,1,4812.478311965568,3,1
1232,0.41,5-Ideal,3-H,5-VS1,61.0,54.0,4.84,4.8,2.94,2,639.0229008710753,4,4
1233,1.01,3-Very Good,1-J,2-SI2,62.8,59.0,6.34,6.37,3.99,0,3550.4719986181267,2,1
1234,0.7,5-Ideal,7-D,4-VS2,61.6,58.0,5.66,5.7,3.5,6,3879.6146933003424,4,3
1235,1.63,5-Ideal,4-G,5-VS1,61.7,55.0,7.6,7.56,4.68,3,11601.746297691441,4,4
1236,1.61,4-Premium,7-D,2-SI2,61.3,58.0,7.56,7.49,4.61,6,10788.957303538034,3,1
1237,0.72,3-Very Good,3-H,3-SI1,63.0,58.0,5.68,5.71,3.59,2,2173.052997028594,2,2
1238,0.54,4-Premium,4-G,4-VS2,62.0,58.0,5.21,5.18,3.22,3,1504.728588194956,3,3
1239,1.22,3-Very Good,4-G,8-IF,62.0,59.0,6.8,6.85,4.23,3,9607.557578466873,2,7
1240,0.33,4-Premium,4-G,8-IF,59.4,59.0,4.54,4.49,2.68,3,1952.4641584064698,3,7
1241,1.34,3-Very Good,4-G,4-VS2,60.7,59.0,7.04,7.07,4.28,3,8578.276032980526,2,3
1242,0.76,5-Ideal,3-H,7-VVS1,61.8,57.0,5.82,5.86,3.61,2,4735.6405026417415,4,6
1243,1.74,5-Ideal,6-E,2-SI2,62.3,57.0,7.8,7.7,4.83,5,11556.691197642891,4,1
1244,0.32,5-Ideal,4-G,3-SI1,61.3,57.0,4.37,4.4,2.69,3,-921.7122081090347,4,2
1245,0.5,5-Ideal,5-F,4-VS2,61.1,58.0,5.1,5.13,3.13,4,1519.731111527792,4,3
1246,1.44,2-Good,4-G,1-I1,63.2,54.8,7.18,7.21,4.54,3,7709.890498188457,1,0
1247,0.7,1-Fair,2-I,3-SI1,65.2,58.0,5.6,5.56,3.64,1,1563.8682293629354,0,2
1248,0.52,5-Ideal,6-E,4-VS2,61.4,54.0,5.2,5.23,3.2,5,1996.5537461915706,4,3
1249,0.73,3-Very Good,4-G,7-VVS1,62.9,59.0,5.7,5.78,3.61,3,4732.312308768382,2,6
1250,1.23,4-Premium,3-H,5-VS1,61.1,58.0,6.91,6.86,4.21,2,7813.565529566207,3,4
1251,1.02,4-Premium,3-H,4-VS2,61.9,57.0,6.5,6.4,3.99,2,5395.266442656397,3,3
1252,1.0,5-Ideal,6-E,3-SI1,61.6,55.0,6.45,6.43,3.97,5,5651.591825678421,4,2
1253,0.7,3-Very Good,7-D,3-SI1,61.1,58.0,5.66,5.73,3.48,6,3368.8826886529646,2,2
1254,1.5,3-Very Good,6-E,2-SI2,62.8,57.0,7.17,7.23,4.52,5,9428.803030355135,2,1
1255,2.0,3-Very Good,1-J,6-VVS2,63.0,59.0,7.97,8.0,5.03,0,14357.040683304424,2,5
1256,0.3,3-Very Good,4-G,4-VS2,63.1,56.0,4.28,4.25,2.69,3,-654.926491013249,2,3
1257,0.26,4-Premium,6-E,6-VVS2,58.9,61.0,4.19,4.16,2.46,5,926.7910226109648,3,5
